start_time,end_time,carbon_intensity,water_intensity
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,805.8570026243581,1.5745463746211603
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,806.0639029536524,1.576263678309833
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,805.6875522028598,1.5746704340658446
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,808.0433911451056,1.5736605042712493
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,814.9316443330607,1.5758102821845392
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,826.7672695223464,1.5736608814405568
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,833.0248266450784,1.5747300117590897
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,837.8849273209772,1.6011000503563457
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,842.9462932187947,1.6311548572644494
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,843.1836878894661,1.6381562680126758
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,840.5258078996548,1.6344028324279505
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,838.3055329064684,1.6316706925935465
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,839.8944643129845,1.62877185111832
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,842.2285487934622,1.6317876699483134
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,841.1775604183232,1.6355766123302444
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,836.0808311476085,1.6273519987257488
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,829.8754509782832,1.6220636137675382
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,822.4698981521668,1.6175621611528983
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,818.826203535735,1.6139307168164942
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,821.2926912009455,1.6076203217121725
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,820.6600760667731,1.6043722213511782
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,821.5228999658084,1.5854006709416895
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,813.6703444043993,1.5764859049989854
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,807.3051761368282,1.5687922145028832
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,807.8768841288016,1.571524132713871
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,809.312791041841,1.5739910388549527
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,807.763943836188,1.5699717877216128
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,807.6060598523668,1.5652006522828483
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00+00:00,812.5692312283009,1.5619275531543761
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00+00:00,823.0877692730606,1.5611933542069973
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00+00:00,830.7622216426954,1.5671102762616418
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,833.7330323650622,1.5905491586507559
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00+00:00,834.0122637675314,1.6095523813209154
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00+00:00,832.6944613685035,1.6196500977961028
2025-01-02 10:00:00+00:00,2025-01-02 11:00:00+00:00,833.3573756753075,1.6200293252784146
2025-01-02 11:00:00+00:00,2025-01-02 12:00:00+00:00,835.5742644705864,1.6100265144345016
2025-01-02 12:00:00+00:00,2025-01-02 13:00:00+00:00,835.2762799894372,1.6047650640152025
2025-01-02 13:00:00+00:00,2025-01-02 14:00:00+00:00,835.7450286742782,1.6121511421680117
2025-01-02 14:00:00+00:00,2025-01-02 15:00:00+00:00,834.8090800065156,1.6113465664697
2025-01-02 15:00:00+00:00,2025-01-02 16:00:00+00:00,828.722256617054,1.6062168244595991
2025-01-02 16:00:00+00:00,2025-01-02 17:00:00+00:00,823.1533233641135,1.599389325596083
2025-01-02 17:00:00+00:00,2025-01-02 18:00:00+00:00,820.1910594269197,1.5941386471188128
