start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 00:15:00+00:00,212934617.2767857,38900200.50043393
2025-01-01 00:15:00+00:00,2025-01-01 00:30:00+00:00,198539972.57142857,37968325.33406786
2025-01-01 00:30:00+00:00,2025-01-01 00:45:00+00:00,187124936.125,37260969.21861429
2025-01-01 00:45:00+00:00,2025-01-01 01:00:00+00:00,178097403.75892857,36812203.54734643
2025-01-01 01:00:00+00:00,2025-01-01 01:15:00+00:00,170618245.16964287,36900618.245748214
2025-01-01 01:15:00+00:00,2025-01-01 01:30:00+00:00,164571036.1517857,36548890.915312506
2025-01-01 01:30:00+00:00,2025-01-01 01:45:00+00:00,160652068.1875,36313870.159705356
2025-01-01 01:45:00+00:00,2025-01-01 02:00:00+00:00,160054705.7767857,36016048.17561071
2025-01-01 02:00:00+00:00,2025-01-01 02:15:00+00:00,158674110.625,36136294.57705001
2025-01-01 02:15:00+00:00,2025-01-01 02:30:00+00:00,158961696.14285713,36007260.39033393
2025-01-01 02:30:00+00:00,2025-01-01 02:45:00+00:00,156517284.82142857,35681218.87439465
2025-01-01 02:45:00+00:00,2025-01-01 03:00:00+00:00,155932068.19642857,35445371.555491075
2025-01-01 03:00:00+00:00,2025-01-01 03:15:00+00:00,156042619.625,35417720.816887505
2025-01-01 03:15:00+00:00,2025-01-01 03:30:00+00:00,155324671.04464287,35140264.66390357
2025-01-01 03:30:00+00:00,2025-01-01 03:45:00+00:00,155066050.9732143,34881670.8933125
2025-01-01 03:45:00+00:00,2025-01-01 04:00:00+00:00,155289573.89285713,34718607.39091965
2025-01-01 04:00:00+00:00,2025-01-01 04:15:00+00:00,154326795.25892857,34726128.036489286
2025-01-01 04:15:00+00:00,2025-01-01 04:30:00+00:00,154427689.61607143,34593211.02078929
2025-01-01 04:30:00+00:00,2025-01-01 04:45:00+00:00,156094388.24107143,34665529.0819
2025-01-01 04:45:00+00:00,2025-01-01 05:00:00+00:00,155823265.5982143,34761182.45347679
2025-01-01 05:00:00+00:00,2025-01-01 05:15:00+00:00,157404173.17857143,34768948.325791076
2025-01-01 05:15:00+00:00,2025-01-01 05:30:00+00:00,160004085.7857143,34898071.591142856
2025-01-01 05:30:00+00:00,2025-01-01 05:45:00+00:00,161762119.6294643,35195617.83666607
2025-01-01 05:45:00+00:00,2025-01-01 06:00:00+00:00,165978986.10714287,35405415.81411429
2025-01-01 06:00:00+00:00,2025-01-01 06:15:00+00:00,173077341.0982143,35836842.58735893
2025-01-01 06:15:00+00:00,2025-01-01 06:30:00+00:00,180274302.17857143,36169098.161630355
2025-01-01 06:30:00+00:00,2025-01-01 06:45:00+00:00,183180984.60714287,36304816.613366075
2025-01-01 06:45:00+00:00,2025-01-01 07:00:00+00:00,189516523.6607143,36433762.81750893
2025-01-01 07:00:00+00:00,2025-01-01 07:15:00+00:00,198229881.91964287,36882264.43651429
2025-01-01 07:15:00+00:00,2025-01-01 07:30:00+00:00,205234911.49107143,37090078.88557143
2025-01-01 07:30:00+00:00,2025-01-01 07:45:00+00:00,208405016.39285713,37166477.50510536
2025-01-01 07:45:00+00:00,2025-01-01 08:00:00+00:00,212311612.57142857,37289810.90648929
2025-01-01 08:00:00+00:00,2025-01-01 08:15:00+00:00,219453260.03125,37913561.37296607
2025-01-01 08:15:00+00:00,2025-01-01 08:30:00+00:00,224423504.36607143,37772639.713232145
2025-01-01 08:30:00+00:00,2025-01-01 08:45:00+00:00,228066163.3482143,37649541.42710357
2025-01-01 08:45:00+00:00,2025-01-01 09:00:00+00:00,235003599.79464287,37450152.74917857
2025-01-01 09:00:00+00:00,2025-01-01 09:15:00+00:00,241902814.04017857,37490998.333921425
2025-01-01 09:15:00+00:00,2025-01-01 09:30:00+00:00,244508644.45982143,37383261.49590893
2025-01-01 09:30:00+00:00,2025-01-01 09:45:00+00:00,248493148.54464287,36949857.81916965
2025-01-01 09:45:00+00:00,2025-01-01 10:00:00+00:00,249617592.04910713,36542841.782160714
2025-01-01 10:00:00+00:00,2025-01-01 10:15:00+00:00,249091919.6607143,36067727.31430179
2025-01-01 10:15:00+00:00,2025-01-01 10:30:00+00:00,252603444.20535713,35589521.0607625
