start_time,end_time,carbon_intensity,water_intensity
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,28.0365788796463,3.2301167633365577
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,27.787940481614207,3.2081564676474588
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,29.061394095382727,3.166295972074442
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,33.98372287353742,3.171029633717872
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,40.5220078682523,3.246486457116442
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,44.81968996550945,3.2924948473357625
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,46.863667497933164,3.3328482662101404
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,47.38100695359143,3.291743948868469
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,47.62177572814093,3.2287228031166966
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,47.90889669265316,3.1279139858167775
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,47.74909526209705,3.0929204424817764
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,47.97289972337842,3.0492655230385997
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,48.45862099348264,3.009862469359113
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,48.53682018157152,2.9911206601830864
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,48.230134136170086,3.049625275235312
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,47.811584647207304,3.176888911783542
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,47.966240552184225,3.3858127375342453
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,47.75602064371397,3.599498804982602
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,47.38791606876835,3.611462997692178
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,47.79985019564196,3.5517349328152426
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,46.589317622369336,3.485104196479428
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,44.57495671034106,3.4377635882974036
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,40.19269396565152,3.309035123132744
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,38.20162207374905,3.1733139043212137
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,38.3290239835469,3.146167621569762
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,38.03927240426607,3.120020119509272
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,38.71882410651664,3.1067779674910603
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,41.02821046833946,3.116236894729788
