start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 00:15:00+00:00,4687043736.129807,19551728.320255768
2025-01-01 00:15:00+00:00,2025-01-01 00:30:00+00:00,4654300264.120193,19395854.028076924
2025-01-01 00:30:00+00:00,2025-01-01 00:45:00+00:00,4621238704.25,19177949.766528845
2025-01-01 00:45:00+00:00,2025-01-01 01:00:00+00:00,4591705984.629807,19104736.336555768
2025-01-01 01:00:00+00:00,2025-01-01 01:15:00+00:00,4591187813.625,19330261.66279615
2025-01-01 01:15:00+00:00,2025-01-01 01:30:00+00:00,4584172663.870193,19107531.91345
2025-01-01 01:30:00+00:00,2025-01-01 01:45:00+00:00,4572528106.0,19023293.106915385
2025-01-01 01:45:00+00:00,2025-01-01 02:00:00+00:00,4554715210.793269,19008353.553980768
2025-01-01 02:00:00+00:00,2025-01-01 02:15:00+00:00,4528568880.379807,19114173.605021153
2025-01-01 02:15:00+00:00,2025-01-01 02:30:00+00:00,4524833993.576923,19011972.324978847
2025-01-01 02:30:00+00:00,2025-01-01 02:45:00+00:00,4536725828.923077,19067750.667571153
2025-01-01 02:45:00+00:00,2025-01-01 03:00:00+00:00,4536969186.182693,19094645.578513462
2025-01-01 03:00:00+00:00,2025-01-01 03:15:00+00:00,4531906688.5,19198130.22619615
2025-01-01 03:15:00+00:00,2025-01-01 03:30:00+00:00,4536608118.206731,19128988.80656538
2025-01-01 03:30:00+00:00,2025-01-01 03:45:00+00:00,4557406345.245193,19218814.49256923
2025-01-01 03:45:00+00:00,2025-01-01 04:00:00+00:00,4572804230.783654,19216387.314715385
2025-01-01 04:00:00+00:00,2025-01-01 04:15:00+00:00,4632110620.149038,19261093.99093654
2025-01-01 04:15:00+00:00,2025-01-01 04:30:00+00:00,4669377663.408654,19398491.177078847
2025-01-01 04:30:00+00:00,2025-01-01 04:45:00+00:00,4699545228.139423,19595988.097436536
2025-01-01 04:45:00+00:00,2025-01-01 05:00:00+00:00,4775569738.927885,19720803.446409613
2025-01-01 05:00:00+00:00,2025-01-01 05:15:00+00:00,4908877064.067307,19889646.99473846
2025-01-01 05:15:00+00:00,2025-01-01 05:30:00+00:00,5027156777.043269,20130571.475359615
2025-01-01 05:30:00+00:00,2025-01-01 05:45:00+00:00,5148784478.211538,20529861.008342307
2025-01-01 05:45:00+00:00,2025-01-01 06:00:00+00:00,5298584427.875,20848299.849074997
2025-01-01 06:00:00+00:00,2025-01-01 06:15:00+00:00,5510896282.365385,21035900.78128269
2025-01-01 06:15:00+00:00,2025-01-01 06:30:00+00:00,5655969497.317307,21395835.210076924
2025-01-01 06:30:00+00:00,2025-01-01 06:45:00+00:00,5782079828.846154,22053684.659926917
2025-01-01 06:45:00+00:00,2025-01-01 07:00:00+00:00,5883190306.798077,22625163.488225
2025-01-01 07:00:00+00:00,2025-01-01 07:15:00+00:00,6002794589.855769,22378539.193699997
2025-01-01 07:15:00+00:00,2025-01-01 07:30:00+00:00,6079857231.692307,22767998.61307115
2025-01-01 07:30:00+00:00,2025-01-01 07:45:00+00:00,6139728316.158654,23282534.20280192
2025-01-01 07:45:00+00:00,2025-01-01 08:00:00+00:00,6201724425.120193,23428644.98488846
2025-01-01 08:00:00+00:00,2025-01-01 08:15:00+00:00,6247991666.427885,23324477.659998078
2025-01-01 08:15:00+00:00,2025-01-01 08:30:00+00:00,6275158499.057693,23430087.96325769
2025-01-01 08:30:00+00:00,2025-01-01 08:45:00+00:00,6304464392.610577,23460377.48385
2025-01-01 08:45:00+00:00,2025-01-01 09:00:00+00:00,6321774113.283654,23394445.150667306
2025-01-01 09:00:00+00:00,2025-01-01 09:15:00+00:00,6321871951.120193,23503698.769532688
2025-01-01 09:15:00+00:00,2025-01-01 09:30:00+00:00,6324290335.783654,23303490.98079423
2025-01-01 09:30:00+00:00,2025-01-01 09:45:00+00:00,6329307049.778846,23109764.014017306
2025-01-01 09:45:00+00:00,2025-01-01 10:00:00+00:00,6315996822.423077,22991650.290792305
2025-01-01 10:00:00+00:00,2025-01-01 10:15:00+00:00,6302799814.918269,22967874.430815384
2025-01-01 10:15:00+00:00,2025-01-01 10:30:00+00:00,6302188426.221154,22660907.53148846
2025-01-01 10:30:00+00:00,2025-01-01 10:45:00+00:00,6296390149.822115,22559228.318326924
2025-01-01 10:45:00+00:00,2025-01-01 11:00:00+00:00,6276295031.067307,22583274.993788462
2025-01-01 11:00:00+00:00,2025-01-01 11:15:00+00:00,6267973990.120193,22733721.163773075
2025-01-01 11:15:00+00:00,2025-01-01 11:30:00+00:00,6259473658.259615,22708773.10769423
2025-01-01 11:30:00+00:00,2025-01-01 11:45:00+00:00,6238067144.4375,22716057.60931923
2025-01-01 11:45:00+00:00,2025-01-01 12:00:00+00:00,6236414808.990385,22692623.839180768
2025-01-01 12:00:00+00:00,2025-01-01 12:15:00+00:00,6202406647.5,22768021.736286536
2025-01-01 12:15:00+00:00,2025-01-01 12:30:00+00:00,6178225735.908654,22581968.82043846
2025-01-01 12:30:00+00:00,2025-01-01 12:45:00+00:00,6168816700.644231,22615695.984923072
2025-01-01 12:45:00+00:00,2025-01-01 13:00:00+00:00,6180550793.201923,22559262.943099998
2025-01-01 13:00:00+00:00,2025-01-01 13:15:00+00:00,6188385110.668269,22625515.537325
2025-01-01 13:15:00+00:00,2025-01-01 13:30:00+00:00,6183464527.884615,22529344.659255765
2025-01-01 13:30:00+00:00,2025-01-01 13:45:00+00:00,6186413967.528846,22487890.00037692
2025-01-01 13:45:00+00:00,2025-01-01 14:00:00+00:00,6178562327.913462,22446561.906496152
2025-01-01 14:00:00+00:00,2025-01-01 14:15:00+00:00,6179774866.480769,22542000.283417307
2025-01-01 14:15:00+00:00,2025-01-01 14:30:00+00:00,6199051328.389423,22576392.23373461
2025-01-01 14:30:00+00:00,2025-01-01 14:45:00+00:00,6221159703.100962,22629844.38596346
2025-01-01 14:45:00+00:00,2025-01-01 15:00:00+00:00,6234177901.759615,22669313.284386534
2025-01-01 15:00:00+00:00,2025-01-01 15:15:00+00:00,6259047834.115385,22671031.601921156
2025-01-01 15:15:00+00:00,2025-01-01 15:30:00+00:00,6279088636.110577,22731820.30028077
2025-01-01 15:30:00+00:00,2025-01-01 15:45:00+00:00,6289292809.740385,23007026.826836534
2025-01-01 15:45:00+00:00,2025-01-01 16:00:00+00:00,6303029966.038462,22916230.231755767
2025-01-01 16:00:00+00:00,2025-01-01 16:15:00+00:00,6329172000.865385,22676081.174455766
2025-01-01 16:15:00+00:00,2025-01-01 16:30:00+00:00,6359765064.725962,22982876.677703843
2025-01-01 16:30:00+00:00,2025-01-01 16:45:00+00:00,6386566364.879807,23213767.955907688
2025-01-01 16:45:00+00:00,2025-01-01 17:00:00+00:00,6428108087.533654,23469040.831946153
2025-01-01 17:00:00+00:00,2025-01-01 17:15:00+00:00,6461590578.341346,23268165.51137692
2025-01-01 17:15:00+00:00,2025-01-01 17:30:00+00:00,6503003212.894231,23550748.61723077
2025-01-01 17:30:00+00:00,2025-01-01 17:45:00+00:00,6528339328.024038,23846834.63046923
2025-01-01 17:45:00+00:00,2025-01-01 18:00:00+00:00,6556661261.081731,24083182.589246154
2025-01-01 18:00:00+00:00,2025-01-01 18:15:00+00:00,6561471218.567307,23795964.28761538
2025-01-01 18:15:00+00:00,2025-01-01 18:30:00+00:00,6575114463.240385,23897120.82088846
2025-01-01 18:30:00+00:00,2025-01-01 18:45:00+00:00,6573058157.995193,24039440.994226925
2025-01-01 18:45:00+00:00,2025-01-01 19:00:00+00:00,6569591984.115385,23979820.526386537
2025-01-01 19:00:00+00:00,2025-01-01 19:15:00+00:00,6529396356.240385,24129622.115548074
2025-01-01 19:15:00+00:00,2025-01-01 19:30:00+00:00,6502760920.634615,23950790.720398076
2025-01-01 19:30:00+00:00,2025-01-01 19:45:00+00:00,6464624151.096154,23532601.661717303
2025-01-01 19:45:00+00:00,2025-01-01 20:00:00+00:00,6411631962.447115,23192227.130528845
2025-01-01 20:00:00+00:00,2025-01-01 20:15:00+00:00,6332327619.519231,23586825.64231923
2025-01-01 20:15:00+00:00,2025-01-01 20:30:00+00:00,6256057583.4375,23119237.930221155
2025-01-01 20:30:00+00:00,2025-01-01 20:45:00+00:00,6179947206.947115,22638341.339992307
2025-01-01 20:45:00+00:00,2025-01-01 21:00:00+00:00,6112165513.206731,22362629.58988269
2025-01-01 21:00:00+00:00,2025-01-01 21:15:00+00:00,6048093251.836538,22777302.46179615
2025-01-01 21:15:00+00:00,2025-01-01 21:30:00+00:00,5989815699.865385,22374070.79851154
2025-01-01 21:30:00+00:00,2025-01-01 21:45:00+00:00,5939717458.235577,22149188.454501923
2025-01-01 21:45:00+00:00,2025-01-01 22:00:00+00:00,5876723349.379807,21945428.101636536
2025-01-01 22:00:00+00:00,2025-01-01 22:15:00+00:00,5822954360.961538,22315927.66501346
2025-01-01 22:15:00+00:00,2025-01-01 22:30:00+00:00,5764780380.403846,21938658.193461537
2025-01-01 22:30:00+00:00,2025-01-01 22:45:00+00:00,5709356861.841346,21822163.195275
2025-01-01 22:45:00+00:00,2025-01-01 23:00:00+00:00,5635557812.730769,21678695.192509614
2025-01-01 23:00:00+00:00,2025-01-01 23:15:00+00:00,5543088737.884615,21783418.219109613
2025-01-01 23:15:00+00:00,2025-01-01 23:30:00+00:00,5484215343.033654,21513193.605211537
2025-01-01 23:30:00+00:00,2025-01-01 23:45:00+00:00,5456343347.990385,21454620.119742308
2025-01-01 23:45:00+00:00,2025-01-02 00:00:00+00:00,5412217025.048077,21146608.08296538
2025-01-02 00:00:00+00:00,2025-01-02 00:15:00+00:00,5207683440.924108,21103127.717575002
2025-01-02 00:15:00+00:00,2025-01-02 00:30:00+00:00,5164131883.995536,20983988.673882145
