start_time,end_time,carbon_intensity,water_intensity
2025-01-01 00:00:00+00:00,2025-01-01 01:00:00+00:00,831.0736528076977,1.5752807172278696
2025-01-01 01:00:00+00:00,2025-01-01 02:00:00+00:00,834.2861738856205,1.577315800403745
2025-01-01 02:00:00+00:00,2025-01-01 03:00:00+00:00,839.4149065914219,1.5835399710237965
2025-01-01 03:00:00+00:00,2025-01-01 04:00:00+00:00,846.1754299928558,1.5899218703939952
2025-01-01 04:00:00+00:00,2025-01-01 05:00:00+00:00,858.2831030585978,1.5854674519071796
2025-01-01 05:00:00+00:00,2025-01-01 06:00:00+00:00,866.2215294473732,1.5805603037342288
2025-01-01 06:00:00+00:00,2025-01-01 07:00:00+00:00,859.1671669557305,1.5875627156247512
2025-01-01 07:00:00+00:00,2025-01-01 08:00:00+00:00,845.5842261704812,1.5765004426605402
2025-01-01 08:00:00+00:00,2025-01-01 09:00:00+00:00,832.7496259413035,1.5668116935942893
2025-01-01 09:00:00+00:00,2025-01-01 10:00:00+00:00,821.9405642940449,1.5487129914412054
2025-01-01 10:00:00+00:00,2025-01-01 11:00:00+00:00,813.1313357517386,1.5308116314227942
2025-01-01 11:00:00+00:00,2025-01-01 12:00:00+00:00,810.7723261520161,1.5261944483304393
2025-01-01 12:00:00+00:00,2025-01-01 13:00:00+00:00,817.8121463063065,1.5307591394149112
2025-01-01 13:00:00+00:00,2025-01-01 14:00:00+00:00,825.077399943478,1.5342975258789724
2025-01-01 14:00:00+00:00,2025-01-01 15:00:00+00:00,833.2875705344421,1.5477097279110825
2025-01-01 15:00:00+00:00,2025-01-01 16:00:00+00:00,843.2443793704279,1.5630937119097825
2025-01-01 16:00:00+00:00,2025-01-01 17:00:00+00:00,850.8222549386039,1.587970251366643
2025-01-01 17:00:00+00:00,2025-01-01 18:00:00+00:00,855.4591877751624,1.6094436591584471
2025-01-01 18:00:00+00:00,2025-01-01 19:00:00+00:00,852.3964610309473,1.6107782013947602
2025-01-01 19:00:00+00:00,2025-01-01 20:00:00+00:00,852.1737908907098,1.5984236859425318
2025-01-01 20:00:00+00:00,2025-01-01 21:00:00+00:00,843.456579963298,1.583982145992079
2025-01-01 21:00:00+00:00,2025-01-01 22:00:00+00:00,829.1983281707192,1.5599339598742517
2025-01-01 22:00:00+00:00,2025-01-01 23:00:00+00:00,822.9298703721704,1.5475110110991293
2025-01-01 23:00:00+00:00,2025-01-02 00:00:00+00:00,820.7817796306074,1.5414073386354374
2025-01-02 00:00:00+00:00,2025-01-02 01:00:00+00:00,819.0519361048547,1.5373636795606702
2025-01-02 01:00:00+00:00,2025-01-02 02:00:00+00:00,817.8682529713097,1.53449493764208
2025-01-02 02:00:00+00:00,2025-01-02 03:00:00+00:00,817.1749848540918,1.5330822336172392
2025-01-02 03:00:00+00:00,2025-01-02 04:00:00+00:00,819.5955538561439,1.5386039660268647
2025-01-02 04:00:00+00:00,2025-01-02 05:00:00+00:00,832.811697042723,1.5440136503197912
2025-01-02 05:00:00+00:00,2025-01-02 06:00:00+00:00,846.0002752116231,1.5531738329184688
2025-01-02 06:00:00+00:00,2025-01-02 07:00:00+00:00,840.4437098697583,1.5643062324288357
2025-01-02 07:00:00+00:00,2025-01-02 08:00:00+00:00,825.9048688363683,1.5526831799306593
2025-01-02 08:00:00+00:00,2025-01-02 09:00:00+00:00,807.5944013867495,1.5201267156623892
2025-01-02 09:00:00+00:00,2025-01-02 10:00:00+00:00,793.4550989622774,1.493931276552995
