start_time,end_time,carbon_intensity,water_intensity
2025-01-01 00:00:00+00:00,2025-01-01 00:15:00+00:00,438.25732094300986,2.013292798942887
2025-01-01 00:15:00+00:00,2025-01-01 00:30:00+00:00,439.5587898680615,2.0027123523943073
2025-01-01 00:30:00+00:00,2025-01-01 00:45:00+00:00,440.2865024309925,1.999716808732079
2025-01-01 00:45:00+00:00,2025-01-01 01:00:00+00:00,440.43680711308184,1.9966253598718153
2025-01-01 01:00:00+00:00,2025-01-01 01:15:00+00:00,439.7815989752761,2.0087271676566476
2025-01-01 01:15:00+00:00,2025-01-01 01:30:00+00:00,440.5242714039645,1.9995992306550687
2025-01-01 01:30:00+00:00,2025-01-01 01:45:00+00:00,440.99219539282274,2.002524270318532
2025-01-01 01:45:00+00:00,2025-01-01 02:00:00+00:00,441.11365408533885,2.0110691328193004
2025-01-01 02:00:00+00:00,2025-01-01 02:15:00+00:00,440.82083697412537,2.0018674251819593
2025-01-01 02:15:00+00:00,2025-01-01 02:30:00+00:00,442.75806098863933,2.011737154929789
2025-01-01 02:30:00+00:00,2025-01-01 02:45:00+00:00,444.2438661717237,2.009785652664256
2025-01-01 02:45:00+00:00,2025-01-01 03:00:00+00:00,445.517895319963,2.0163101409649036
2025-01-01 03:00:00+00:00,2025-01-01 03:15:00+00:00,446.65260519157795,1.9844256515934593
2025-01-01 03:15:00+00:00,2025-01-01 03:30:00+00:00,446.5026362786674,1.9855873896348923
2025-01-01 03:30:00+00:00,2025-01-01 03:45:00+00:00,443.7033110379663,1.9835496627989229
2025-01-01 03:45:00+00:00,2025-01-01 04:00:00+00:00,434.85786393725397,1.9488221320506478
2025-01-01 04:00:00+00:00,2025-01-01 04:15:00+00:00,420.5875113044866,1.8657166139227397
2025-01-01 04:15:00+00:00,2025-01-01 04:30:00+00:00,404.40109709848787,1.8024396941236949
2025-01-01 04:30:00+00:00,2025-01-01 04:45:00+00:00,392.78715645783245,1.7975914803109407
2025-01-01 04:45:00+00:00,2025-01-01 05:00:00+00:00,382.32259015886154,1.7532986951037317
2025-01-01 05:00:00+00:00,2025-01-01 05:15:00+00:00,369.7897969768609,1.694994355353778
2025-01-01 05:15:00+00:00,2025-01-01 05:30:00+00:00,361.85209843241745,1.6528889166603682
2025-01-01 05:30:00+00:00,2025-01-01 05:45:00+00:00,355.58666783111573,1.6120322204005375
2025-01-01 05:45:00+00:00,2025-01-01 06:00:00+00:00,349.32812505696745,1.5560514088421478
2025-01-01 06:00:00+00:00,2025-01-01 06:15:00+00:00,334.2441542113638,1.532504435308479
2025-01-01 06:15:00+00:00,2025-01-01 06:30:00+00:00,328.1191146721919,1.4798180157034178
2025-01-01 06:30:00+00:00,2025-01-01 06:45:00+00:00,322.3585676676057,1.415965689311147
2025-01-01 06:45:00+00:00,2025-01-01 07:00:00+00:00,314.7320903372404,1.3615604537967947
2025-01-01 07:00:00+00:00,2025-01-01 07:15:00+00:00,294.12356670822226,1.344154074474312
2025-01-01 07:15:00+00:00,2025-01-01 07:30:00+00:00,288.73669844560794,1.2832379318755025
2025-01-01 07:30:00+00:00,2025-01-01 07:45:00+00:00,281.2998901859659,1.2276801153683612
2025-01-01 07:45:00+00:00,2025-01-01 08:00:00+00:00,270.1969965136846,1.1726784699787045
2025-01-01 08:00:00+00:00,2025-01-01 08:15:00+00:00,255.302025336654,1.1650924614081286
2025-01-01 08:15:00+00:00,2025-01-01 08:30:00+00:00,247.5561131115433,1.1109846910971881
2025-01-01 08:30:00+00:00,2025-01-01 08:45:00+00:00,240.78215329867768,1.074507750845063
2025-01-01 08:45:00+00:00,2025-01-01 09:00:00+00:00,233.62004200154453,1.0411798315844145
2025-01-01 09:00:00+00:00,2025-01-01 09:15:00+00:00,224.56239631763677,1.0361893509316085
2025-01-01 09:15:00+00:00,2025-01-01 09:30:00+00:00,219.69843469950837,1.0009181338117232
2025-01-01 09:30:00+00:00,2025-01-01 09:45:00+00:00,215.4648973460585,0.9902667416273169
