start_time,end_time,carbon_emitted,water_consumed
2025-01-01 00:00:00+00:00,2025-01-01 00:15:00+00:00,5325454042.885417,21140187.14751458
2025-01-01 00:15:00+00:00,2025-01-01 00:30:00+00:00,5268127459.557292,20983266.81364375
2025-01-01 00:30:00+00:00,2025-01-01 00:45:00+00:00,5231875439.822917,20906437.406518746
2025-01-01 00:45:00+00:00,2025-01-01 01:00:00+00:00,5209854212.505208,20848428.051106248
2025-01-01 01:00:00+00:00,2025-01-01 01:15:00+00:00,5187771229.619792,20936505.5384125
2025-01-01 01:15:00+00:00,2025-01-01 01:30:00+00:00,5155405430.567708,20830727.846410416
2025-01-01 01:30:00+00:00,2025-01-01 01:45:00+00:00,5141880045.5,20847349.065654162
2025-01-01 01:45:00+00:00,2025-01-01 02:00:00+00:00,5114112214.583333,20716098.501262497
2025-01-01 02:00:00+00:00,2025-01-01 02:15:00+00:00,5109705489.973958,20762822.813572917
2025-01-01 02:15:00+00:00,2025-01-01 02:30:00+00:00,5093750230.755208,20711319.637254167
2025-01-01 02:30:00+00:00,2025-01-01 02:45:00+00:00,5090541900.661458,20723576.12780625
2025-01-01 02:45:00+00:00,2025-01-01 03:00:00+00:00,5083986426.635417,20656444.66396458
2025-01-01 03:00:00+00:00,2025-01-01 03:15:00+00:00,5081261442.520833,20653747.035810415
2025-01-01 03:15:00+00:00,2025-01-01 03:30:00+00:00,5092709496.177083,20635267.368366666
2025-01-01 03:30:00+00:00,2025-01-01 03:45:00+00:00,5106870198.927083,20675227.05005208
2025-01-01 03:45:00+00:00,2025-01-01 04:00:00+00:00,5118056093.989583,20687084.871679164
2025-01-01 04:00:00+00:00,2025-01-01 04:15:00+00:00,5193583876.052083,20855210.437225
2025-01-01 04:15:00+00:00,2025-01-01 04:30:00+00:00,5268523932.010417,20952573.544397917
2025-01-01 04:30:00+00:00,2025-01-01 04:45:00+00:00,5350136357.276042,21142156.07618333
2025-01-01 04:45:00+00:00,2025-01-01 05:00:00+00:00,5449099751.583333,21333522.59370208
2025-01-01 05:00:00+00:00,2025-01-01 05:15:00+00:00,5601025362.6875,21555597.965316664
2025-01-01 05:15:00+00:00,2025-01-01 05:30:00+00:00,5762544857.166667,21885037.509506248
