start_time,end_time,carbon_intensity,water_intensity
2025-01-01 01:00:00+00:00,2025-01-01 03:00:00+00:00,20.120947899592124,3.269096974807331
2025-01-01 03:00:00+00:00,2025-01-01 05:00:00+00:00,26.886056053411327,3.3585635498186925
2025-01-01 05:00:00+00:00,2025-01-01 07:00:00+00:00,32.00646437629481,3.6244407102968634
2025-01-01 07:00:00+00:00,2025-01-01 09:00:00+00:00,33.019215997082426,3.5279916441765264
2025-01-01 09:00:00+00:00,2025-01-01 11:00:00+00:00,32.74525598127727,3.2938581090092445
2025-01-01 11:00:00+00:00,2025-01-01 13:00:00+00:00,32.61395640706616,3.1455191601809505
2025-01-01 13:00:00+00:00,2025-01-01 15:00:00+00:00,32.50621043875934,3.108348971332516
2025-01-01 15:00:00+00:00,2025-01-01 17:00:00+00:00,33.08047268824876,3.342357691263357
2025-01-01 17:00:00+00:00,2025-01-01 19:00:00+00:00,33.268165965310985,3.6544316066601468
2025-01-01 19:00:00+00:00,2025-01-01 21:00:00+00:00,33.41595755187896,3.6528646460441205
2025-01-01 21:00:00+00:00,2025-01-01 23:00:00+00:00,32.5269409751059,3.4672451627716323
2025-01-01 23:00:00+00:00,2025-01-02 01:00:00+00:00,28.973729008774065,3.270016712955022
2025-01-02 01:00:00+00:00,2025-01-02 03:00:00+00:00,27.78038561551775,3.2358963822991123
2025-01-02 03:00:00+00:00,2025-01-02 05:00:00+00:00,32.06942269438117,3.3704359842014955
2025-01-02 05:00:00+00:00,2025-01-02 07:00:00+00:00,36.13976105894948,3.6323813825457623
2025-01-02 07:00:00+00:00,2025-01-02 09:00:00+00:00,36.871363024591126,3.5352527448824653
2025-01-02 09:00:00+00:00,2025-01-02 11:00:00+00:00,36.0154162834578,3.3182808819267775
2025-01-02 11:00:00+00:00,2025-01-02 13:00:00+00:00,35.137664944329465,3.1522799885739308
2025-01-02 13:00:00+00:00,2025-01-02 15:00:00+00:00,33.665591507125455,3.098702620871786
2025-01-02 15:00:00+00:00,2025-01-02 17:00:00+00:00,34.48454796866109,3.3288082979126665
2025-01-02 17:00:00+00:00,2025-01-02 19:00:00+00:00,35.420302196204105,3.662820197957439
2025-01-02 19:00:00+00:00,2025-01-02 21:00:00+00:00,35.57696040012958,3.632135762081405
2025-01-02 21:00:00+00:00,2025-01-02 23:00:00+00:00,33.90794780587322,3.472051101917565
2025-01-02 23:00:00+00:00,2025-01-03 01:00:00+00:00,30.01349151810879,3.3062908529055255
2025-01-03 01:00:00+00:00,2025-01-03 03:00:00+00:00,29.462836681717558,3.248519700188395
2025-01-03 03:00:00+00:00,2025-01-03 05:00:00+00:00,34.02708953398783,3.3167300575828547
2025-01-03 05:00:00+00:00,2025-01-03 07:00:00+00:00,37.52713913535713,3.5635016533156465
2025-01-03 07:00:00+00:00,2025-01-03 09:00:00+00:00,37.88374393327772,3.4955347024926717
2025-01-03 09:00:00+00:00,2025-01-03 11:00:00+00:00,37.35664401983487,3.26735782017936
2025-01-03 11:00:00+00:00,2025-01-03 13:00:00+00:00,36.43793352765515,3.1175218796431383
2025-01-03 13:00:00+00:00,2025-01-03 15:00:00+00:00,35.6578330675813,3.0821686432872375
2025-01-03 15:00:00+00:00,2025-01-03 17:00:00+00:00,35.496004769041406,3.2946146809357173
2025-01-03 17:00:00+00:00,2025-01-03 19:00:00+00:00,35.491792518111055,3.6171023440113124
2025-01-03 19:00:00+00:00,2025-01-03 21:00:00+00:00,34.47436953244736,3.5906747236492333
2025-01-03 21:00:00+00:00,2025-01-03 23:00:00+00:00,31.959098556517738,3.4330466810660423
2025-01-03 23:00:00+00:00,2025-01-04 01:00:00+00:00,28.289000359917868,3.2301757614988067
2025-01-04 01:00:00+00:00,2025-01-04 03:00:00+00:00,27.68680973251681,3.163597972618883
2025-01-04 03:00:00+00:00,2025-01-04 05:00:00+00:00,31.881932422738217,3.266560387743117
2025-01-04 05:00:00+00:00,2025-01-04 07:00:00+00:00,35.50973420861281,3.5608864904218414
2025-01-04 07:00:00+00:00,2025-01-04 09:00:00+00:00,36.14329981401264,3.498886860303664
2025-01-04 09:00:00+00:00,2025-01-04 11:00:00+00:00,35.70392145641952,3.246726902047711
2025-01-04 11:00:00+00:00,2025-01-04 13:00:00+00:00,35.37460896727741,3.0816044131377973
2025-01-04 13:00:00+00:00,2025-01-04 15:00:00+00:00,35.25444398535663,3.047209520659157
2025-01-04 15:00:00+00:00,2025-01-04 17:00:00+00:00,35.42216739729638,3.297006388902055
2025-01-04 17:00:00+00:00,2025-01-04 19:00:00+00:00,35.508196535374594,3.668008660971665
2025-01-04 19:00:00+00:00,2025-01-04 21:00:00+00:00,35.37057332459315,3.637418404424833
2025-01-04 21:00:00+00:00,2025-01-04 23:00:00+00:00,34.33776126983519,3.459943712848222
2025-01-04 23:00:00+00:00,2025-01-05 01:00:00+00:00,31.152107448295656,3.2710385510577424
2025-01-05 01:00:00+00:00,2025-01-05 03:00:00+00:00,30.835174205693004,3.204342122229082
2025-01-05 03:00:00+00:00,2025-01-05 05:00:00+00:00,33.99226389181314,3.329971989251651
2025-01-05 05:00:00+00:00,2025-01-05 07:00:00+00:00,37.21514078407006,3.63673300413
2025-01-05 07:00:00+00:00,2025-01-05 09:00:00+00:00,37.98987457336816,3.5470459503201477
2025-01-05 09:00:00+00:00,2025-01-05 11:00:00+00:00,37.822283066934816,3.2733194743567515
2025-01-05 11:00:00+00:00,2025-01-05 13:00:00+00:00,36.95544770180122,3.14819757276824
2025-01-05 13:00:00+00:00,2025-01-05 15:00:00+00:00,36.144666967922575,3.1377640461802305
2025-01-05 15:00:00+00:00,2025-01-05 17:00:00+00:00,36.68943825443376,3.366246920970587
2025-01-05 17:00:00+00:00,2025-01-05 19:00:00+00:00,36.02647823038637,3.6845776941912947
2025-01-05 19:00:00+00:00,2025-01-05 21:00:00+00:00,36.09550760187879,3.6513424663945298
2025-01-05 21:00:00+00:00,2025-01-05 23:00:00+00:00,34.308743495694365,3.531789620075952
2025-01-05 23:00:00+00:00,2025-01-06 01:00:00+00:00,23.9999169102061,3.4332710002538565
2025-01-06 01:00:00+00:00,2025-01-06 03:00:00+00:00,20.82938564365066,3.3394910601161096
2025-01-06 03:00:00+00:00,2025-01-06 05:00:00+00:00,20.7889589427923,3.3299276456254367
2025-01-06 05:00:00+00:00,2025-01-06 07:00:00+00:00,21.035482506735644,3.462969217913579
2025-01-06 07:00:00+00:00,2025-01-06 09:00:00+00:00,21.81085139746961,3.43706816720681
2025-01-06 09:00:00+00:00,2025-01-06 11:00:00+00:00,21.6516608976191,3.254094387148082
2025-01-06 11:00:00+00:00,2025-01-06 13:00:00+00:00,20.964375271090038,3.078317474912853
2025-01-06 13:00:00+00:00,2025-01-06 15:00:00+00:00,21.0541560875731,3.046848456471009
2025-01-06 15:00:00+00:00,2025-01-06 17:00:00+00:00,21.761722314078966,3.2783248178912197
2025-01-06 17:00:00+00:00,2025-01-06 19:00:00+00:00,21.983247396364565,3.639458525463474
2025-01-06 19:00:00+00:00,2025-01-06 21:00:00+00:00,21.687408645817335,3.7309229780047897
2025-01-06 21:00:00+00:00,2025-01-06 23:00:00+00:00,20.953283355229548,3.642305728769311
2025-01-06 23:00:00+00:00,2025-01-07 01:00:00+00:00,18.303907141936605,3.460247649824218
2025-01-07 01:00:00+00:00,2025-01-07 03:00:00+00:00,17.540164817163472,3.3609085757950927
2025-01-07 03:00:00+00:00,2025-01-07 05:00:00+00:00,17.47684617890835,3.3444378734199223
